tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,stages,jpg_url,retweet_count,favorite_count,dog_predict,dog_conf
883117836046086144,,,2017-07-07 00:17:54 +0000,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13.0,10,,,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,6949,37914,golden retriever,0.949562
882992080364220416,,,2017-07-06 15:58:11 +0000,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13.0,10,Rusty,,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,4122,24445,eskimo dog,0.466778
882762694511734784,,,2017-07-06 00:46:41 +0000,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12.0,10,Gus,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,5134,28903,labrador retriever,0.85005
882627270321602560,,,2017-07-05 15:48:34 +0000,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13.0,10,Stanley,,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,6342,28382,pembroke,0.542982
882268110199369728,,,2017-07-04 16:01:23 +0000,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13.0,10,Alfy,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,12118,45880,golden retriever,0.762211
882045870035918850,,,2017-07-04 01:18:17 +0000,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13.0,10,Koko,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,5203,29900,golden retriever,0.00694063
881906580714921986,,,2017-07-03 16:04:48 +0000,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12.0,10,Rey,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,3533,24773,weimaraner,0.291539
881666595344535552,,,2017-07-03 00:11:11 +0000,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13.0,10,Gary,,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,11099,51522,saluki,0.529012
881536004380872706,,,2017-07-02 15:32:16 +0000,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",https://twitter.com/dog_rates/status/881536004380872706/video/1,14.0,10,a,pupper,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,16570,50199,samoyed,0.281463
880872448815771648,,,2017-06-30 19:35:32 +0000,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,https://twitter.com/dog_rates/status/880872448815771648/photo/1,12.0,10,,,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,3989,21734,pembroke,0.791416
880465832366813184,,,2017-06-29 16:39:47 +0000,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12.0,10,Bella,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,6546,29075,golden retriever,0.913255
880221127280381952,,,2017-06-29 00:27:25 +0000,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12.0,10,Jesse,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,4436,27640,chihuahua,0.238525
880095782870896641,,,2017-06-28 16:09:20 +0000,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11.0,10,,,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,4533,28150,miniature pinscher,0.120298
879862464715927552,,,2017-06-28 00:42:13 +0000,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13.0,10,Romeo,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3642,22667,basset,0.813507
879492040517615616,,,2017-06-27 00:10:17 +0000,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12.0,10,Bailey,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,3323,23822,german short-haired pointer,0.479896
879415818425184262,,,2017-06-26 19:07:24 +0000,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,https://twitter.com/dog_rates/status/879415818425184262/video/1,13.0,10,Duddles,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,45849,107956,english springer,0.383404
879376492567855104,,,2017-06-26 16:31:08 +0000,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12.0,10,Jack,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,3261,17099,labrador retriever,0.0334961
879008229531029506,,,2017-06-25 16:07:47 +0000,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,https://twitter.com/dog_rates/status/879008229531029506/photo/1,13.0,10,Beau,,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,2812,19317,vizsla,0.960513
878776093423087618,,,2017-06-25 00:45:22 +0000,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",13.0,10,Snoopy,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,4319,19763,italian greyhound,0.734684
878281511006478336,,,2017-06-23 16:00:04 +0000,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6","https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",13.0,10,Shadow,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1349,7913,basset,0.32042
878057613040115712,,,2017-06-23 01:10:23 +0000,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",14.0,10,Emmy,,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,7181,42876,french bulldog,0.839097
877736472329191424,,,2017-06-22 03:54:17 +0000,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",13.0,10,Aja,,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,17300,71144,chesapeake bay retriever,0.8379559999999999
877556246731214848,,,2017-06-21 15:58:08 +0000,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,https://twitter.com/dog_rates/status/877556246731214848/photo/1,12.0,10,Penny,,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,3994,23258,basset,0.995368
877316821321428993,,,2017-06-21 00:06:44 +0000,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc","https://twitter.com/dog_rates/status/877316821321428993/photo/1,https://twitter.com/dog_rates/status/877316821321428993/photo/1",13.0,10,Dante,,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,5414,27907,saluki,0.5099670000000001
877201837425926144,,,2017-06-20 16:29:50 +0000,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,"https://twitter.com/dog_rates/status/877201837425926144/photo/1,https://twitter.com/dog_rates/status/877201837425926144/photo/1",12.0,10,Nelly,,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,5880,27755,pembroke,0.93112
876838120628539392,,,2017-06-19 16:24:33 +0000,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",12.0,10,Ginger,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,3506,21125,bloodhound,0.575751
876484053909872640,,,2017-06-18 16:57:37 +0000,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,https://twitter.com/dog_rates/status/876484053909872640/photo/1,13.0,10,Benedict,,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,2511,19163,golden retriever,0.874566
876120275196170240,,,2017-06-17 16:52:05 +0000,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek",https://twitter.com/dog_rates/status/876120275196170240/photo/1,13.0,10,Venti,,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,4903,28490,bernese mountain dog,0.534327
875747767867523072,,,2017-06-16 16:11:53 +0000,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",https://twitter.com/dog_rates/status/875747767867523072/photo/1,13.0,10,Goose,,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,4497,25773,labrador retriever,0.799551
875144289856114688,,,2017-06-15 00:13:52 +0000,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,https://twitter.com/dog_rates/status/875144289856114688/video/1,13.0,10,Nugget,,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,5081,22185,siberian husky,0.245048
875021211251597312,,,2017-06-14 16:04:48 +0000,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW,"https://twitter.com/dog_rates/status/875021211251597312/photo/1,https://twitter.com/dog_rates/status/875021211251597312/photo/1",12.0,10,,,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,4922,26022,west highland white terrier,0.7143189999999999
